KR086403	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;
KR024741	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;
LN864925	Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;
KJ700633	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Ahrensiaceae;Ahrensia;
JX458449	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Cavicella;
LC021525	Bacteria;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;
KP987884	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Bartonellaceae;Bartonella;
KR818861	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Pseudoprimorskyibacter;
LC025613	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Christiangramia;
LK021687	Bacteria;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Belliella;
KR095198	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseovarius;
LN866627	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Rhodovulum;
KP990658	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;
KR868708	Bacteria;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Algoriphagus;
KR868709	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter;
KR868710	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Christiangramia;
KR001919	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Streptobacillus;
KR001922	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Streptobacillus;
KP064188	Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Halieaceae;Marimicrobium;
KP342256	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae_1;Clostridium_sensu stricto;
LM653273	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Hydromonas;
LM994040	Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Metabacillus;
KT346426	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;
KR233779	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium;
KR611924	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseovarius;
KT231981	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Tenacibaculum;
KT282004	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Marivivens;
KT282005	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Confluentibacter;
LN812018	Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Pelagirhabdus;
LC030205	Bacteria;Pseudomonadota;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;Sulfuricaulis;
KP881689	Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Faecalibaculum;
KP861644	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Aureimonas;
LN875493	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Endozoicomonadaceae;Endozoicomonas;
KM505048	Bacteria;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Taibaiella;
KC252630	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Magnetospirillum;
HF544321	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;
KT384169	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Marinirhabdus;
KT388748	Bacteria;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Niastella;
KR061432	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Mesonia;
AB859259	Bacteria;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter;
KT445896	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;
KT381578	Bacteria;Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylovulum;
KP898733	Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Tepidibacillus;
KP898734	Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Tepidibacillus;
KT454960	Bacteria;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter;
LC053647	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;
LC053650	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;
LC053656	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella;
KT461820	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Tagaea;
KT277569	Bacteria;Bacillota;Bacilli;Caryophanales;Thermoactinomycetaceae;Thermoactinomyces;
KP876580	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Methyloterrigena;
LC052784	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Wenyingzhuangia;
KR812546	Bacteria;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Sediminibacterium;
KT592306	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;
KP319034	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Mangrovibacter;
KT591707	Bacteria;Pseudomonadota;Deltaproteobacteria;Myxococcales;Polyangiaceae;Racemicystis;
KP985221	Bacteria;Bacillota;Bacilli;Caryophanales;Paenibacillaceae;Brevibacillus;
KT449732	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Halopseudomonas;
LN866629	Bacteria;Bacillota;Bacilli;Caryophanales;Staphylococcaceae;Salinicoccus;
LN812017	Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Salibacterium;
LN827662	Bacteria;Bacillota;Bacilli;Caryophanales;Sporolactobacillaceae;Salipaludibacillus;
KR078282	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Parvibaculaceae;Pyruvatibacter;
KR078283	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Kangiellaceae;Aliikangiella;
KP726355	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Ruegeria;
KP726356	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Ruegeria;
KT229569	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Agathobacter;
KR047788	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinobacterium;
KT719299	Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Domibacillus;
KT724336	Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Domibacillus;
KP972468	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Borreliaceae;Borrelia;
KT003718	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;
KT735049	Bacteria;Bacillota;Bacilli;Caryophanales;Caryophanaceae;Lysinibacillus;
LN879431	Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Domibacillus;
LN879436	Bacteria;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;
LC082229	Bacteria;Bacillota;Bacilli;Caryophanales;Paenibacillaceae;Paenibacillus;
KT223144	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;
LN879492	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Endozoicomonadaceae;Endozoicomonas;
KT731153	Bacteria;Cyanobacteriota;Cyanophyceae;Pleurocapsales;Xenococcaceae;Foliisarcina;
KT731158	Bacteria;Cyanobacteriota;Cyanophyceae;Nostocales;Rivulariaceae;Phyllonema;
KR080554	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Seonamhaeicola;
KR080555	Bacteria;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Pontibacter;
KP324792	Bacteria;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Rhabdobacter;
KF726142	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylocystaceae;Chenggangzhangella;
KF356416	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Brevirhabdus;
KR698371	Bacteria;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;
KT630891	Bacteria;Bacteroidota;Cytophagia;Cytophagales;Spirosomaceae;Telluribacter;
KR054687	Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriaceae;Rhabdanaerobium;
LN881592	Bacteria;Bacillota;Clostridia;Eubacteriales;Peptoniphilaceae;Anaerococcus;
LN881607	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;
LC055189	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Aurantiacicella;
LN713847	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Apibacter;
KT359597	Bacteria;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter;
KT448814	Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;
KT833121	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Apilactobacillus;
KC178611	Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Aquitalea;
KR349722	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae_2;Serpentinicella;
KP677494	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Companilactobacillus;
KT855088	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;
KR363129	Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Vogesella;
LC076472	Bacteria;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Sulfuricellaceae;Sulfurirhabdus;
KR424451	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Gaetbulibacter;
KT000387	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;
KR296799	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum;
KC690143	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Reinekea;
HG531387	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Alkalispirochaeta;
KR491943	Bacteria;Pseudomonadota;Alphaproteobacteria;Kordiimonadales;Temperatibacteraceae;Kordiimonas;
KR610522	Bacteria;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Filimonas;
KR610523	Bacteria;Bacillota;Bacilli;Caryophanales;Paenibacillaceae;Paenibacillus;
KT387999	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;
LN890294	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Novosphingobium;
LN890295	Bacteria;Bacteroidota;Cytophagia;Cytophagales;Spirosomaceae;Flectobacillus;
LN890296	Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Chitinibacter;
LN624392	Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;
KR610526	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Alteromonadales_incertae_sedis;Motilimonas;
KR610527	Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Agarilytica;
KJ918743	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Pseudofulvibacter;
KM978955	Bacteria;Bacillota;Bacilli;Caryophanales;Paenibacillaceae;Paenibacillus;
LC066089	Bacteria;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;
KT895286	Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Neobacillus;
KP994349	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Chelatococcaceae;Chelatococcus;
KR611720	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Maricaulaceae;Hyphobacterium;
KR559733	Bacteria;Balneolota;Balneolia;Balneolales;Balneolaceae;Fodinibius;
KR709258	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;
KR872395	Bacteria;Planctomycetota;Planctomycetia;Pirellulales;Thermoguttaceae;Thermostilla;
KT885190	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Novosphingobium;
KT885191	Bacteria;Bacteroidota;Cytophagia;Cytophagales;Spirosomaceae;Emticicia;
KT781407	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;
LN852381	Bacteria;Bacillota;Bacilli;Caryophanales;Paenibacillaceae;Paenibacillus;
LN833583	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
KT362910	Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Peribacillus;
KT932356	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Catenovulum;
KT935486	Bacteria;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;
KT438833	Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Pullulanibacillus;
KT806079	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Aureimonas;
KT326766	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Aureimonas;
JF824802	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methylobacteriaceae;Microvirga;
KR674127	Bacteria;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Pontibacter;
FN179487	Bacteria;Bacillota;Bacilli;Caryophanales;Caryophanaceae;Ureibacillus;
HF548595	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Novosphingobium;
KT350410	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Lacinutrix;
KT005408	Bacteria;Bacillota;Bacilli;Caryophanales;Bacillaceae;Bacillus;
KT966463	Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Spongiibacter;
KT763359	Bacteria;Bacillota;Bacilli;Caryophanales;Caryophanaceae;Solibacillus;
KR869779	Bacteria;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;
KT001243	Bacteria;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;
KT003984	Bacteria;Bacteroidota;Cytophagia;Cytophagales;Spirosomaceae;Dyadobacter;
KT824779	Bacteria;Bacillota;Clostridia;Eubacteriales;Clostridiaceae_1;Clostridium_sensu stricto;
KR967368	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Alcaligenes;
KT971138	Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium;
KT159732	Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Inmirania;
KT159733	Bacteria;Pseudomonadota;Deltaproteobacteria;Deltaproteobacteria_incertae_sedis;Deltaproteobacteria_incertae_sedis;Dissulfurimicrobium;
KT253329	Bacteria;Bacteroidota;Cytophagia;Cytophagales;Cyclobacteriaceae;Mongoliibacter;
KR528476	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Bizionia;
KR528477	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Salinimicrobium;
KR528479	Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Halieaceae;Pseudohalioglobus;
KR528480	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Hyunsoonleella;
LN898273	Bacteria;Bacillota;Clostridia;Eubacteriales;Lachnospiraceae;Bariatricus;
KT989310	Bacteria;Bacteroidota;Cytophagia;Cytophagales;Spirosomaceae;Arsenicibacter;
LN899829	Bacteria;Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;
LC094494	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Fructilactobacillus;
KT032154	Bacteria;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Niabella;
KU042973	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Sinirhodobacter;
LN846908	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Fournierella;
KU043523	Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Breznakia;
KT366925	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinobacterium;
LN901453	Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiorhodococcus;
KU043522	Bacteria;Bacillota;Clostridia;Eubacteriales;Peptoniphilaceae;Anaerococcus;
KU140414	Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Paraphotobacterium;
KC237406	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;
LN886701	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Bergeyella;
KT985055	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Cypionkella;
KT985057	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Cypionkella;
KT985058	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;
KU057958	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Nitratireductor;
KT191026	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;
KT184595	Bacteria;Pseudomonadota;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Pseudaeromonas;
KT229616	Bacteria;Bacteroidota;Cytophagia;Cytophagales;Roseivirgaceae;Roseivirga;
LC052783	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Neptunitalea;
LC055784	Bacteria;Bacillota;Bacilli;Caryophanales;Paenibacillaceae;Paenibacillus;
KT619125	Bacteria;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas;
LN833202	Bacteria;Gemmatimonadota;Longimicrobia;Longimicrobiales;Longimicrobiaceae;Longimicrobium;
LN833280	Bacteria;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Verrucomicrobiaceae;Luteolibacter;
KT072749	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Pistricoccus;
KU174197	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Euzebyella;
FJ799007	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter;
KU179043	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;
KU179044	Bacteria;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;
KU195387	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Tepidamorphaceae;Microbaculum;
KT719408	Bacteria;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Pontibacter;
KU057346	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;
KU198338	Bacteria;Bacillota;Bacilli;Caryophanales;Paenibacillaceae;Saccharibacillus;
KT309085	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;
KT309087	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;
KU051627	Bacteria;Pseudomonadota;Deltaproteobacteria;Deltaproteobacteria_incertae_sedis;Deltaproteobacteria_incertae_sedis;Dissulfurirhabdus;
KU212904	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
KT278764	Bacteria;Deinococcota;Deinococci;Deinococcales;Deinococcaceae;Deinococcus;
KT265740	Bacteria;Pseudomonadota;Alphaproteobacteria;Sneathiellales;Sneathiellaceae;Marinibaculum;
KT224448	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Thalassotalea;
KT284905	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;
KP756921	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;
KP756923	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;
FJ903681	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;
KP322014	Bacteria;Bacillota;Clostridia;Eubacteriales;Peptococcaceae;Peptococcus;
KR919608	Bacteria;Pseudomonadota;Alphaproteobacteria;Kordiimonadales;Temperatibacteraceae;Kordiimonas;
KT343143	Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;
KT301941	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;
KT337427	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Novosphingobium;
KT347096	Bacteria;Bacteroidota;Cytophagia;Cytophagales;Spirosomaceae;Spirosoma;
KT347097	Bacteria;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter;
KT345953	Bacteria;Bacteroidota;Cytophagia;Cytophagales;Spirosomaceae;Jiulongibacter;
LC102481	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;
KT321369	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingosinicellaceae;Sphingoaurantiacus;
KP938954	Bacteria;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dyella;
KP938953	Bacteria;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dyella;
LC103252	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter;
KU296190	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;
KU294728	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Thalassospiraceae;Varunaivibrio;
KT583751	Bacteria;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;
KU315476	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Polaribacter;
KU315478	Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium;
KU315479	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Muricauda;
KU315483	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Salipiger;
KU315484	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Psychromonadaceae;Corallincola;
KU321207	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Psychromarinibacter;
KT355267	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Polaribacter;
KC807165	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Consotaella;
KT257095	Bacteria;Bacillota;Bacilli;Caryophanales;Paenibacillaceae;Paenibacillus;
AB828596	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;
KP889099	Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Agathobaculum;
KT884900	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Novosphingobium;
KU321297	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;
KT852989	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Celeribacter;
KT997472	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;
KT997473	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;
KT997474	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;
KT997475	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;
KT997477	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;
LN997851	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Thalassotalea;
KU201960	Bacteria;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium;
KU201962	Bacteria;Bacillota;Bacilli;Caryophanales;Paenibacillaceae;Paenibacillus;
KU358684	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;
LC055107	Bacteria;Thermodesulfobacteriota;Thermodesulfobacteria;Thermodesulfobacteriales;Thermodesulfobacteriaceae;Caldimicrobium;
KT899885	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;
KF312887	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Winogradskyella;
KT900238	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;
KT750335	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;
KU052686	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;
KU052688	Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;
KT951843	Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Chromobacterium;
